CASE6;Q5.3;Aneszteziológus;Félek, hogy minél hamarabb döntést kell hoznunk, mivel a beteg már nem sokáig tolerálja a műtétet.
CASE6;D5.3.1;Urológus;Megtesszük ami tőlünk telik.
CASE6;D5.3.2;Első asszisztens;Ez az ön feladata.
CASE6;D6;Urológus;Mindkét metszés majdnem zárva van, az újranyitás hatalmas terhet jelentene a beteg számára. Nem veszélyeztethetjük a beteg biztonságát, kérem hozza a röntgen készüléket.
CASE6;D6.1;Urológus;Mi ez a hozáállás? Tudsz jobbat?
CASE6;Q6.1;Műtőssegéd;Végre!
CASE6;D6.1.1;Aneszteziológus;Ideje volt megtenni.
CASE6;Q6.2;Urológus;Hívom a körzeti nővért, hogy segítsen nekünk.
CASE6;Q6.3;Műszerelő műtősnő;Nem hiszem el, hogy a betegben maradt!
CASE6;D6.2.1;Urológus;Hozom a röntgen készüléket.
CASE6;D6.3.1;Első asszisztens;Könnyen lehetséges
CASE6;Q6.4;Aneszteziológus;Egyetértek!
CASE6;D6.4.1;Műszerelő műtősnő;Ez volt a legjobb megoldás.
CASE6;D6.4.2;Első asszisztens;Végre!
CASE6;D6.4.3;Műszerelő műtősnő;Mindig adnak nekem munkát!
CASE6;D7;Urológus;A röntgen nem talált semmit, eszerint a buci nincs a hasüregben. Megtettük amit tudtunk. Dokumentáljuk a történteket a műtéti naplóba és tájékoztatjuk a beteget.
CASE6;Q7.1;Első asszisztens;Ez a legjobb amit tehetünk.
CASE6;Q7.2;Műtőssegéd;Tájékoztatom a következő műtéti teamet a döntésről.
CASE6;Q7.3;Aneszteziológus;A főműtősnő átveszi a műtőssegéd szerepét és megszervezi az asszisztensi teameket.
CASE6;Q7.4;Aneszteziológus;Egyetértek. Előkészítem a beteget az ébresztésre.
CASE6;END;Narrator;A műtéti team befejezte a műtétet, a beteget felébresztették és tájékoztaták a hiányzó buciról. Ezt a műtéti naplóban is részletesen rögzítették. A következő 4 napban a beteg állapota stabil volt, steril szobába került, a sebei szépen gyógyultak, graft kilökődésre, gyulladásra utaló jel nem volt.A kórházban minden pénteken teljesen kitakarítják és fertőtlenítik a műtőblokkot, amelyet délután, a műtéti program végén hajtanak végre. A megfelelő higiénia érdekében a berendezéseket - beleértve a műtőasztalokat is - elmozdítják. Ekkor a hiányzó buci előkerült a műtőasztal lába alól. Valószínűleg a műtét alatt a buci leeshetett, és valaki véletlenül berúgta a műtőasztal alá. 
CASE6;D3.4.1;Urológus;Nyugodjunk meg, ingerülten semmit nem tudunk megoldani.
CASE6;D6.1.3;Műtőssegéd;Mindig nekem adnak munkát!
CASE6;D6.1.2;Műszerelő műtősnő;Követnünk kell az előírásokat!
CASE6;D4.1.2;Urológus;Nem használjuk feleslegesen a kórházi forrásokat.
CASE6;D4.1.3;Műszerelő műtősnő;A bucik legtöbbször leesnek vagy elvesznek, de nem maradnak a betegben. Ne fesse az ördögöt a falra!
CASE6;D4.2.1;Első asszisztens;Elvesztegetett idő!
CASE6;D4.2.2;Első asszisztens;Rendben, próbáljuk meg!
CASE6;D4.2.3;Aneszteziológus;Csak csináljuk gyorsan, ha azt szeretnénk, hogy a műtét happy enddel fejeződjön be.
CASE6;D4.3.1;Első asszisztens;Természetesen nem.
CASE6;D4.3.2;Aneszteziológus;Egyetértek. Itt kell lennie valahol.
CASE6;D4.3.3;Urológus;Talán mégis elszámoltuk?
CASE6;D4.4.1;Urológus;Köszönöm a segítséget.
CASE6;D4.4.2;Első asszisztens;Jhaj, Istenem!
CASE6;D4.4.3;Aneszteziológus;Még kevesebbet figyelünk a betegre.
CASE6;D6.2.2;Műtőssegéd;Sajnálom, van más dolgom.
CASE6;D6.2.3;Első asszisztens;Csak gyorsan csinálja!
CASE6;D6.3.2;Műtőssegéd;Kinek a feladata erre figyelni?
CASE6;D6.3.3;Aneszteziológus;Biztos vagyok benne, hogy mindent megtett.
CASE6;RECEPTION;Default nurse (woman);Jó reggelt, kérem menjen a műtőbe.
