CASE7;S1A;NARRADOR;Todos los miembros del equipo están en sus puestos, el cirujano principal ha completado con éxito la sección del estómago, así que es el momento de comenzar la anastomosis yeyuno-yeyunal de lado a lado. En este momento, el cirujano principal pide una grapadora dorada de 45 mm y la Instrumentalista y la enfermera responsable se dan cuenta de que no queda ninguna.
CASE7;D1A.1;NARRADOR;Dame la grapadora dorada de 45 mm, por favor.			
CASE7;D1A.2;NARRADOR;Lo siento, no quedan grapas.			
CASE7;D1A.3;NARRADOR;Voy a ir a la sala de material, para comprobar si quedan ahí.		
CASE7;D1A.1.1;NARRADOR;Bueno, tenemos que superar este imprevisto.		
CASE7;D1A.1.1.1;NARRADOR;Lo siento, pero no quedan. Para conseguir una, tendríamos que llamar al hospital más cercano.		 	
CASE7;D1A.1.2;NARRADOR;¿Cómo puede ser? ¿No sabes hacer tu trabajo?			
CASE7;D1A.1.3;NARRADOR;Genial, ahora tengo otro problema que resolver, como si no fuera suficiente con atender al paciente...			
CASE7;D1A.1.4;NARRADOR;¡No es posible trabajar con este equipo!			
CASE7;D1B;NARRADOR;No vuelvas a hablarnos así, puede que seas el cirujano, pero eso no te permite tratarnos así				
CASE7;D1B.1	;NARRADOR;Sí, cierto, pero no es la primera vez que ocurre. Para las próximas intervenciones, asegúraos de que todo el material esté disponible antes de comenzar el procedimiento.			
CASE7;D1B.1.1;NARRADOR;Tiene razón, pero nos equivocamos en el número de referencia.				
CASE7;D1B.1.2;NARRADOR;Lo siento, pero no hay ninguno. Para conseguir uno, tendríamos que llamar al hospital más cercano.
CASE7;D1B.2;NARRADOR;Tienes razón, he perdido los nervios, pero no es la primera vez que ocurre. Hay que asegurarse de que todo el material está disponible antes de iniciar el procedimiento.			  	
CASE7;D1B.2.1;NARRADOR;Lo comprobaremos dos veces a partir de ahora.		
CASE7;D1B.3;NARRADOR;Bueno, esa es tu opinión...		
CASE7;D1B.4;NARRADOR;Puede que tengas razón, pero este es mi quirófano y no podemos continuar.		
CASE7;D1B.4.2;NARRADOR;¡Llama inmediatamente y consigue las grapas cuanto antes!		
CASE7;D2;NARRADOR;¿Qué hacemos ahora? ¿Continuamos o pedimos las grapas en el otro hospital?		
CASE7;D2.1;NARRADOR;Continuemos, usaré una negra extra gruesa.				
CASE7;D2.2;NARRADOR;Continuemos por laparoscopia, procederé con una sutura manual.		
CASE7;D2.3;NARRADOR;Continuemos, pasaremos a cirugía abierta y procederemos con una sutura manual.			
CASE7;D2.4;NARRADOR;¡No podemos continuar! ¡Llama inmediatamente y consigue las grapas lo antes posible!				
CASE7;D3;NARRADOR;Bien. Pero, ¿llamamos para pedir grapas igualmente?				
CASE7;D3.1;NARRADOR;¿No te has enterado? ¡Continuamos!				
