CASE7;S1A;NARRATOR;Todos os membros da equipe estão nos seus lugares, o cirurgião principal completou com êxito a secção do estômago. É o momento de começar a anastomose jejunojenunal.  Neste momento, o cirurgião principal pede um agrafador intraluminal de 45 mm e o Instrumentalistaa e o enfermeiro responsável verificam que não sobrou nenhum. 
CASE7;D1A.1;Enfermeira circulante;Dá-me o agrafador intraluminal de 45 mm, por favor.
CASE7;D1A.2;Instrumentalista;Lamento, não há mais agrafadores.
CASE7;D1A.3;Enfermeira circulante;Vou à sala de material, verificar se temos outro.
CASE7;D1A.1.1;Cirurgião principal;Bem, temos de superar este imprevisto.
CASE7;D1A.1.1.1;Enfermeira circulante;Lamento, não há nenhum. Para arranjar um teríamos que telefonar ao hospital mais próximo.
CASE7;D1A.1.2;Cirurgião principal;O quê? Não sabes fazer o teu trabalho? 	
CASE7;D1A.1.3;Cirurgião principal;Vamos lá, agora tenho outro problema para resolver, como se não fosse suficiente cuidar do doente….
CASE7;D1A.1.4;Cirurgião principal;Isto é incrível! Não é possível trabalhar com esta equipe!	
CASE7;D1B;Instrumentalista;Não volte a falar-nos assim, pode ser o cirurgião, mas isso não lhe dá o direito de nos tratar assim.
CASE7;D1B.1;Cirurgião principal;Sim, certo, mas não é a primeira vez que acontece. Certifiquem-se nas próximas intervenções que todo o material está disponível antes de começar o procedimento.
CASE7;D1B.1.1;Instrumentalista;Tem razão, mas enganámo-nos no número da  referência.
CASE7;D1B.1.2;Enfermeira circulante;Lamento, não há nenhum. Para arranjar um teríamos que telefonar ao hospital mais próximo.
CASE7;D1B.2;Cirurgião principal;Tem razão, enervei-me, mas não é a primeira vez que acontece. Têm de ter a certeza que todo o material está disponível antes de começar o procedimento.
CASE7;D1B.2.1;Instrumentalista;A partir de agora confirmamos duas vezes.
CASE7;D1B.3;Cirurgião principal;Bem, essa é a tua opinião.
CASE7;D1B.4;Cirurgião principal;Podes ter razão, mas esta é a minha sala de operações e isto não pode continuar!
CASE7;D1B.4.2;Cirurgião principal;Telefona imediatamente e consegue os agrafadores o mias rápido possível!
CASE7;D2;Instrumentalista;O que fazemos agora? Continuamos ou pedimos os agrafadores ao outro hospital?
CASE7;D2.1;Cirurgião principal;Vamos continuar, vou utilizar um fio de sutura  preto extra grosso. 	
CASE7;D2.2;Cirurgião principal;Continuemos por laparoscopia,  vou continuar com sutura manual.
CASE7;D2.3;Cirurgião principal;Continuemos, passamos a cirurgia aberta e continuamos com sutura manual.
CASE7;D2.4;Cirurgião principal;Não podemos continuar! Telefona imediatamente e arranja os agrafadores o mais depressa possível!
CASE7;D3;Instrumentalista;Certo. Mas, telefonamos a pedir os agrafadores da mesma maneira?
CASE7;D3.1;Cirurgião principal;Não ouviste? Continuamos!	
CASE7;D3.2;Cirurgião principal;De facto. Por favor, faz a chamada e traz os agrafadores enquanto trabalhamos, para o caso de ser necessário.
CASE7;D3.3;Cirurgião principal;Porque questiona as minhas decisões?
CASE7;D3.4;Cirurgião principal;Porquê?
CASE7;D3.4.1;Instrumentalista;Penso que não temos nada a perder se os pedirmos, no caso de serem necessários mais à frente.
CASE7;D3.4.2;Cirurgião principal;Sim, parece-me boa ideia. Por favor telefona.
CASE7;D4A;Anestesiologista;Só posso dizer que o relógio está a andar e que não podemos esperar muito mais porque o doente pode estar em risco.
CASE7;D4A.1;Cirurgião principal;Já decidi, e vamos cumprir. Por favor vigiem o doente. 	
CASE7;D4A.1.1;Enfermeira circulante;Isto é um trabalho de equipe e todos temos um papel aqui.
CASE7;D4A.2;Cirurgião principal;Verdade, mas eu tomei uma decisão.
CASE7;D4A.3;Cirurgião principal;Claro, farei todo o possível para acabar o mais rápido possível. 	
CASE7;D4A.4;Cirurgião principal;Não te preocupes, sei fazer o meu trabalho e vamos acabar em breve. 	
CASE7;D4A.4.1;Anestesiologista;Assim espero…
CASE7;D4B.1;Cirurgião principal;Claro, farei todo o possível para acabar o mais rápido possível.
CASE7;D4B.2;Cirurgião principal;Não te preocupes, sei fazer o meu trabalho e vamos acabar em breve. 
CASE7;D4B.3;Cirurgião principal;Certo, vamos manter o foco.
CASE7;D4B.4;Cirurgião principal;Tenho a certeza que sabes fazer o teu trabalho e manter o doente vivo.
CASE7;D5;Anestesiologista;Não me parece apropriado. Não consigo ouvir os alarmes. 	
CASE7;D5.1;Cirurgião principal;Porque não aumentas o som dos monitores?
CASE7;D5.2;Cirurgião principal;Não te preocupes, baixamos o som do radio.
CASE7;D5.2.1;Cirurgião principal;Por favor, põe mais baixo.
CASE7;D5.3;Cirurgião principal;Podia aumentar o som para ouvir melhor.
CASE7;D5.3.1;Enfermeira circulante;Temos o agrafador!
CASE7;D5.4;Cirurgião principal;Certo, não tinha reparado.
CASE7;D5.4.1;Cirurgião principal;Por favor desliga-o.
CASE7;D6;Instrumentalista;Fantástico! Abro o agrafador?
CASE7;D6.1;Cirurgião principal;Claro!
CASE7;D6.2;Cirurgião principal;Sim, por favor.
CASE7;D6.3;Cirurgião principal;Estou à espera.
CASE7;D6.4;Cirurgião principal;O que achas?
CASE7;D7;Cirurgião principal;Obrigado, o agrafador está posicionado corretamente.
CASE7;D7.1;Cirurgião principal;Parabéns a todos, acabámos com sucesso um doente complicado.
CASE7;D7.2;Cirurgião principal;Finalmente, espero que não se repita.
CASE7;D7.3;Cirurgião principal;Bom trabalho, mas da próxima vez, temos de aprender com os erros.
CASE7;D7.4;Cirurgião principal;Bem, esta é a última vez que trabalho com esta equipa.
CASE7;END1;NARRATOR;O procedimento foi concluído com sucesso.
CASE7;D8;Anestesiologista;O doente está instável, temos de terminar em 10 minutos.
CASE7;D8.1;Cirurgião principal;Ok
CASE7;D8.2;Cirurgião principal;Eu sei, mas não consigo trabalhar mais depressa, há tanta pressão!
CASE7;D8.3;Cirurgião principal;Os teus comentários ainda aumentam a pressão que já tenho.
CASE7;D8.4;Cirurgião principal;É verdade, temos de acelerar, mas já não falta muito.	
CASE7;D9;Instrumentalista;Fantástico! Como resolvemos a complicação? Abro o agrafador?
CASE7;D9.1;Cirurgião principal;Não o posso usar agora, já é tarde demais!
CASE7;D9.1.1;Anestesiologista;Rápido! Precisamos de resolver isto!
CASE7;D9.2;Cirurgião principal;Despachem-se, temos de controlar isto antes que o doente morra.
CASE7;D9.3;Cirurgião principal;Não me incomodes, estou quase pronto. 
CASE7;D9.4;Cirurgião principal;Sim, o mais rápido possível.
CASE7;END2;NARRATOR;O doente morre.
CASE7;D10;Cirurgião assistente ;Tens a certeza? Nunca te vi a fazer um nó intracorpóreo.
CASE7;D10.1;Cirurgião principal;Eu fiz um curso sobre isto recentemente. De qualquer forma, pede o agrafador, só porque pode fazer falta. .
CASE7;D10.2;Cirurgião principal;Fiz um curso sobre isto recentemente
CASE7;D10.3;Cirurgião principal;Estás a questionar as minhas competências?
CASE7;D10.4;Cirurgião principal;Estás a brincar?
CASE7;D11A;Cirurgião principal;Estamos a ter complicações, temos de reforçar a sutura manual.
CASE7;Q11A;Cirurgião assistente ;Pensava que tinhas mais experiência que isto…
CASE7;D11A.1;Cirurgião principal;Mete-te na tua vida e deixa-me trabalhar em paz.
CASE7;D11A.2;Cirurgião principal;Este é um doente complicado e podem surgir complicações
CASE7;D11A.3;Cirurgião principal;Isto é o melhor que consigo fazer com esta equipe.
CASE7;D11A.4;Cirurgião principal;Temos que trabalhar como equipe para ultrapassar a situação.
CASE7;D12A;Instrumentalista;Está tudo bem, estamos a fazer uma fantástica equipa de trabalho.
CASE7;D12A.0;Cirurgião assistente ;Bem, tudo isto é trabalho dos cirurgiões….
CASE7;D12A.1;Cirurgião principal;O trabalho de equipe é importante, mas as competências técnicas são muito mais importantes.
CASE7;D12A.2;Cirurgião principal;Isto é trabalho de equipe, apesar de nem toda a gente pensar o mesmo…
CASE7;D12A.3;Cirurgião principal;Isto é definitivamente trabalho de equipe, um cirurgião sozinho não conseguiria fazê-lo.
CASE7;D12A.4;Cirurgião principal;Claro! Tudo depende de mim, estou a fazer o trabalho todo.
CASE7;D13A;Cirurgião principal;Já terminei, vamos confirmar a sutura com metileno azul.
CASE7;Q13A;Cirurgião assistente ;Tens a certeza que a sutura de reforço é suficiente?
CASE7;D13A.1;Cirurgião principal;Obrigada pela preocupação, mas penso que é suficiente porque fizemos um bom trabalho.
CASE7;D13A.1.1;Instrumentalista;Muito bem! Não há nenhuma fuga na sutura! Bom trabalho, terminámos.
CASE7;D13A.1.2;Cirurgião principal;Vou suturar a pele e a seguir podes acordar o doente.
CASE7;D13A.2;Cirurgião principal;Claro que tenho a certeza, estás a duvidar de mim?
CASE7;D13A.2.1;Cirurgião assistente ;Não se trata de duvidar, mas eu faria outra sutura.
