CASE3;S1;NARRADOR;A szcenárió az endoszkópos laborban játszódik. A beteg elő lett készítve colonoszkópiára (bal oldalán fekszik). A labor megfelelően felszerelt. Colonoszkópos beavatkozást fognak végezni általános anesztéziában.
CASE3;Q1;NARRADOR;Mit tenne?
CASE3;D1.1;NARRADOR;Minden résztvevő a helyén van. Ön végzi az endoszkópos sebész,, kezében tartja az endoszkópot.
CASE3;D1.2;NARRADOR;Kész vagyunk? Kezdhetjük?
CASE3;D1.3;NARRADOR;Igen, minden kész.
CASE3;D1.1.1;NARRADOR;Miért nem visel maszkot? Van  olyan szabály, amiről esetleg nem tudok?
CASE3;D1.1.2;NARRADOR;Ha nincs maszkja, kérem pótolja.
CASE3;D1.1.3;NARRADOR;Azonnal vegye fel a maszkot. Viselnie kell endoszkópos beavatkozás alatt, része a munkaruhájának.
CASE3;D1.1.4;NARRADOR;Hihetetlen! Azonnal menjen ki és akkor jöjjön vissza, ha tudja, hogyan kell megfelelően beöltözni.
CASE3;D1.5;NARRADOR;Elnézést kérek, nem vettem észre.
CASE3;D2.1;NARRADOR;A nővér felvette a maszkot és a beavatkozás elkezdődött. Ön bevezeti az endoszkópot, majd a nővérhez fordul.
CASE3;D2.2;NARRADOR;Korai rectális tumor mucosa reszekcióját végezzük. Ez az eljárás nagyon speciális. Korábban ellenőrizte a szükséges eszközöket?
CASE3;D2.3;NARRADOR;Igen, ellenőriztem őket.
CASE3;D2.1.1;NARRADOR;Az ön esetében, ez ünneplésre ad okot.
CASE3;D2.1.2;NARRADOR;Nagyon jó! Örülök hogy ezt hallom. Hasznos, ha egy nővér tisztában van az eljárás lépéseivel.
CASE3;D2.1.3;NARRADOR;Nagyszerű, remélem a munkája precízebb lesz mint a munkaruhája.
CASE3;D2.1.4;NARRADOR;Rendben.
CASE3;D3.1;NARRADOR;Az endoszkópos nővér elsírta magát és kirohant a műtőből. Később egy másik asszisztens érkezett.
CASE3;D4.1;NARRADOR;Fecskendőt.
CASE3;D4.2;NARRADOR;Elnézést, nem értettem.
CASE3;D4.4;NARRADOR;Ez az?
CASE3;D4.5;NARRADOR;Igen, persze hogy az! Mi más lenne? Asszisztált már valaha endoszkópos nyálkahártya reszekció során?
CASE3;D4.6;NARRADOR;Többször láttam már ilyet, azonban saját tapasztalatom még nincs ezzel kapcsoaltban. Remélem meg tudom oldalni.
CASE3;D4.1.1;NARRADOR;Azonnal hagyja el a műtőt és minél hamarabb gondoskodjon tapasztalt asszisztenciáról.
CASE3;D4.1.2;NARRADOR;Ez az ön problémája, nem érdekel, az elején kellett volna szólnia. Én csak figyelmeztetem.
CASE3;D4.1.3;NARRADOR;Biztos benne, hogy meg tudja oldani?
CASE3;D4.1.4;NARRADOR;Tökéletes, hiszem, hogy együtt meg tudjuk oldani. Midnenesetre kérem győződjön meg arról, hogy egy tapasztalt kolléga is rendelkezésre áll.
CASE3;D6.1;NARRADOR;Endoszkópos hurkot kérek!
CASE3;D6.2;NARRADOR;Az endoszkópos nővér odaadja a hurkot az orvosnak, aki használja, majd hirtelen eltávolítja azt és visszaadja az asszisztensnek. Az asszisztens félreteszi azt a műszerelő asztalra.
CASE3;D6.3;NARRADOR;Megsérült egy ér, erősen vérzik, adj a Coagrasper fogót. Gyorsan!
CASE3;D6.4;NARRADOR;Az endoszkópos nővér keresgél az asztalon található eszközök között. Végül átad valamit az Endoszkópos sebész 1-nek.
CASE3;D6.5;NARRADOR;Ez nem a megfelelő eszköz.
CASE3;A6.1;NARRADOR;Az agresszió fizikai megnyilvánulásához kapcsolódó negatív érzelmek - eszközök dobálása - abszolút nem megfelelő.
CASE3;A6.2;NARRADOR;A negatív érzelmek pszichológiai kényszerrel való társítása („a páciens ön miatt vérzik el") teljesen elfogadhatatlan.
CASE3;D6.1.1;NARRADOR;Hozzávágja a műszert a nővérhez és azt kiáltja:
CASE3;D6.2.1;NARRADOR;Nem ezt kértem! Figyeljen oda rám!
CASE3;D6.1.2;NARRADOR;Visszaadja az eszközt az endoszkópos nővérnek és így szól:
CASE3;D6.2.2;NARRADOR;Ez nem a Coagrasper fogó, kérem adja ide gyorsan, különben a beteg ön miatt fog meghalni.
CASE3;D6.3.1;NARRADOR;Coagrasper fogót kértem, azonnal adja ide!
CASE3;D6.1.4;NARRADOR;Ezek nem Coagrasper fogók, egyáltalán előkészítette?
CASE3;D6.4.1;NARRADOR;Kérem segítsen a nővérnek.
CASE3;D6.4.2;NARRADOR;Az Endoszkópos orvos 2 és az Endoszkópos nővér együtt megkeresték a korrekt eszközt a műszerasztalon.
CASE3;D7.1;NARRADOR;Az Endoszkópos nővér odaadja a megfelelő eszközt. A vérzést sikerül megállítani, visszaadja az eszközt a nővérnek és azt mondja
CASE3;D7.2;NARRADOR;A vérzés megállt. Milyen a beteg állapota?
CASE3;D7.3;NARRADOR;A beteg stabil, folytathatjuk.
